#,Date-Time (PDT),RH   (%),Dew Point   (??C),Host Connected,End of File
581,5/23/2024 11:03,25.62,-5.79,,
582,5/23/2024 11:08,26.08,-5.22,,
583,5/23/2024 11:13,24.8,-5.69,,
584,5/23/2024 11:18,25.29,-5.64,,
585,5/23/2024 11:23,24.62,-5.98,,
586,5/23/2024 11:28,24.8,-5.81,,
587,5/23/2024 11:33,24.38,-5.64,,
588,5/23/2024 11:38,24.07,-5.75,,
589,5/23/2024 11:43,23.84,-5.71,,
590,5/23/2024 11:48,24.21,-5.52,,
591,5/23/2024 11:53,24.06,-5.74,,
592,5/23/2024 11:58,23.85,-5.86,,
593,5/23/2024 12:03,23.97,-5.77,,
594,5/23/2024 12:08,23.85,-5.45,,
595,5/23/2024 12:13,23.53,-5.71,,
596,5/23/2024 12:18,23.9,-5.7,,
597,5/23/2024 12:23,23.95,-5.83,,
598,5/23/2024 12:28,24.04,-5.5,,
599,5/23/2024 12:33,23.38,-5.75,,
600,5/23/2024 12:38,23.51,-5.39,,
601,5/23/2024 12:43,22.8,-5.7,,
602,5/23/2024 12:48,22.91,-5.64,,
603,5/23/2024 12:53,23.29,-5.46,,
604,5/23/2024 12:58,23.29,-5.22,,
605,5/23/2024 13:03,22.63,-5.53,,
606,5/23/2024 13:08,22.66,-5.83,,
607,5/23/2024 13:13,23.39,-5.41,,
608,5/23/2024 13:18,22.74,-5.55,,
609,5/23/2024 13:23,22.65,-5.45,,
610,5/23/2024 13:28,22.34,-5.53,,
611,5/23/2024 13:33,22.71,-5.12,,
612,5/23/2024 13:38,22.32,-5.36,,
613,5/23/2024 13:43,22.66,-5.47,,
614,5/23/2024 13:48,22.92,-5.03,,
615,5/23/2024 13:53,21.62,-5.47,,
616,5/23/2024 13:58,21.75,-5.32,,
617,5/23/2024 14:03,22.45,-4.91,,
618,5/23/2024 14:08,22.06,-5.09,,
619,5/23/2024 14:13,21.62,-5.31,,
620,5/23/2024 14:18,21.58,-5.3,,
621,5/23/2024 14:23,21.52,-5.19,,
622,5/23/2024 14:28,21.11,-5.16,,
623,5/23/2024 14:33,21.25,-5.08,,
624,5/23/2024 14:38,21.82,-4.86,,
625,5/23/2024 14:43,21.71,-5.09,,
626,5/23/2024 14:48,21.72,-5.14,,
627,5/23/2024 14:53,21.59,-5.02,,
628,5/23/2024 14:58,21.37,-5.07,,
629,5/23/2024 15:03,21.08,-5.04,,
630,5/23/2024 15:08,21.21,-4.71,,
631,5/23/2024 15:13,20.76,-4.81,,
632,5/23/2024 15:18,20.71,-4.84,,
633,5/23/2024 15:23,20.81,-4.83,,
634,5/23/2024 15:28,20.94,-4.63,,
635,5/23/2024 15:33,20.75,-4.69,,
636,5/23/2024 15:38,20.73,-4.84,,
637,5/23/2024 15:43,21.11,-4.72,,
638,5/23/2024 15:48,20.93,-4.75,,
639,5/23/2024 15:53,20.79,-4.73,,
640,5/23/2024 15:58,20.81,-4.79,,
641,5/23/2024 16:03,20.57,-5.15,,
642,5/23/2024 16:08,21.55,-4.81,,
643,5/23/2024 16:13,21.57,-4.94,,
644,5/23/2024 16:18,22.08,-4.73,,
645,5/23/2024 16:23,22.38,-4.65,,
646,5/23/2024 16:28,21.99,-5,,
647,5/23/2024 16:33,22.31,-5.03,,
648,5/23/2024 16:38,22.33,-5.11,,
649,5/23/2024 16:43,22.79,-4.89,,
650,5/23/2024 16:48,22.57,-4.93,,
651,5/23/2024 16:53,22.67,-5.09,,
652,5/23/2024 16:58,23.24,-5.01,,
653,5/23/2024 17:03,23.35,-4.9,,
654,5/23/2024 17:08,23.16,-5.02,,
655,5/23/2024 17:13,23.31,-5.06,,
656,5/23/2024 17:18,23.86,-4.93,,
657,5/23/2024 17:23,24.19,-4.73,,
658,5/23/2024 17:28,23.65,-5.02,,
659,5/23/2024 17:33,23.8,-5.01,,
660,5/23/2024 17:38,23.87,-5.12,,
661,5/23/2024 17:43,25.07,-4.59,,
662,5/23/2024 17:48,25.34,-4.66,,
663,5/23/2024 17:53,25.3,-4.91,,
664,5/23/2024 17:58,24.95,-5.16,,
665,5/23/2024 18:03,25.08,-5.13,,
666,5/23/2024 18:08,25.24,-5.12,,
667,5/23/2024 18:13,25.4,-5.08,,
668,5/23/2024 18:18,25.74,-4.87,,
669,5/23/2024 18:23,25.31,-5.12,,
670,5/23/2024 18:28,25.25,-5.24,,
671,5/23/2024 18:33,25.59,-5.09,,
672,5/23/2024 18:38,25.77,-5.04,,
673,5/23/2024 18:43,25.56,-5.22,,
674,5/23/2024 18:48,25.65,-5.32,,
675,5/23/2024 18:53,25.63,-5.41,,
676,5/23/2024 18:58,25.77,-5.43,,
677,5/23/2024 19:03,25.97,-5.43,,
678,5/23/2024 19:08,26.18,-5.47,,
679,5/23/2024 19:13,26.3,-5.57,,
680,5/23/2024 19:18,26.46,-5.59,,
681,5/23/2024 19:23,26.52,-5.65,,
682,5/23/2024 19:28,26.63,-5.72,,
683,5/23/2024 19:33,27.12,-5.62,,
684,5/23/2024 19:38,27.13,-5.77,,
685,5/23/2024 19:43,27.14,-5.86,,
686,5/23/2024 19:48,27.54,-5.76,,
687,5/23/2024 19:53,28.03,-5.62,,
688,5/23/2024 19:58,27.99,-5.79,,
689,5/23/2024 20:03,28.15,-5.87,,
690,5/23/2024 20:08,28.5,-5.86,,
691,5/23/2024 20:13,28.86,-5.9,,
692,5/23/2024 20:18,29.51,-5.88,,
693,5/23/2024 20:23,30.23,-5.77,,
694,5/23/2024 20:28,31.29,-5.47,,
695,5/23/2024 20:33,32.03,-5.18,,
696,5/23/2024 20:38,31.65,-5.14,,
697,5/23/2024 20:43,31.74,-5.17,,
698,5/23/2024 20:48,31.94,-5.13,,
699,5/23/2024 20:53,32.22,-5.13,,
700,5/23/2024 20:58,32.39,-5.12,,
701,5/23/2024 21:03,32.64,-5.13,,
702,5/23/2024 21:08,32.78,-5.19,,
703,5/23/2024 21:13,32.66,-5.25,,
704,5/23/2024 21:18,32.66,-5.31,,
705,5/23/2024 21:23,32.77,-5.36,,
706,5/23/2024 21:28,32.81,-5.4,,
707,5/23/2024 21:33,32.8,-5.4,,
708,5/23/2024 21:38,32.77,-5.43,,
709,5/23/2024 21:43,32.91,-5.47,,
710,5/23/2024 21:48,32.81,-5.58,,
711,5/23/2024 21:53,32.65,-5.7,,
712,5/23/2024 21:58,32.73,-5.77,,
713,5/23/2024 22:03,32.39,-5.97,,
714,5/23/2024 22:08,32.41,-6.07,,
715,5/23/2024 22:13,32.19,-6.21,,
716,5/23/2024 22:18,32.14,-6.33,,
717,5/23/2024 22:23,32.26,-6.34,,
718,5/23/2024 22:28,32.22,-6.47,,
719,5/23/2024 22:33,32.17,-6.52,,
720,5/23/2024 22:38,33.21,-6.37,,
721,5/23/2024 22:43,34.65,-6.36,,
722,5/23/2024 22:48,35.19,-6.46,,
723,5/23/2024 22:53,35.78,-6.48,,
724,5/23/2024 22:58,36.21,-6.57,,
725,5/23/2024 23:03,36.34,-6.74,,
726,5/23/2024 23:08,36.27,-6.75,,
727,5/23/2024 23:13,36.18,-6.75,,
728,5/23/2024 23:18,36,-6.87,,
729,5/23/2024 23:23,36.42,-6.79,,
730,5/23/2024 23:28,36.22,-6.97,,
731,5/23/2024 23:33,37.11,-6.98,,
732,5/23/2024 23:38,37.49,-7.13,,
733,5/23/2024 23:43,38.02,-7.12,,
734,5/23/2024 23:48,38.22,-7.12,,
735,5/23/2024 23:53,38.39,-7.1,,
736,5/23/2024 23:58,37.86,-7.31,,
737,5/24/2024 0:03,37.51,-7.39,,
738,5/24/2024 0:08,37.41,-7.32,,
739,5/24/2024 0:13,37.54,-7.32,,
740,5/24/2024 0:18,37.61,-7.54,,
741,5/24/2024 0:23,38.54,-7.77,,
742,5/24/2024 0:28,40.76,-7.62,,
743,5/24/2024 0:33,41.75,-7.89,,
744,5/24/2024 0:38,42.78,-8.01,,
745,5/24/2024 0:43,44.41,-8.02,,
746,5/24/2024 0:48,45.38,-8.03,,
747,5/24/2024 0:53,45.82,-8.09,,
748,5/24/2024 0:58,46.36,-8.2,,
749,5/24/2024 1:03,45.92,-8.54,,
750,5/24/2024 1:08,46.86,-8.57,,
751,5/24/2024 1:13,47.26,-8.69,,
752,5/24/2024 1:18,48.18,-8.68,,
753,5/24/2024 1:23,48.55,-8.82,,
754,5/24/2024 1:28,49.11,-8.83,,
755,5/24/2024 1:33,49.56,-8.88,,
756,5/24/2024 1:38,50.2,-8.76,,
757,5/24/2024 1:43,50.21,-8.71,,
758,5/24/2024 1:48,49.78,-8.74,,
759,5/24/2024 1:53,49.93,-8.76,,
760,5/24/2024 1:58,49.83,-8.73,,
761,5/24/2024 2:03,49.77,-8.63,,
762,5/24/2024 2:08,49.07,-8.62,,
763,5/24/2024 2:13,48.82,-8.57,,
764,5/24/2024 2:18,48.8,-8.58,,
765,5/24/2024 2:23,48.98,-8.65,,
766,5/24/2024 2:28,49.33,-8.69,,
767,5/24/2024 2:33,49.31,-8.65,,
768,5/24/2024 2:38,48.97,-8.51,,
769,5/24/2024 2:43,47.99,-8.45,,
770,5/24/2024 2:48,47.18,-8.41,,
771,5/24/2024 2:53,47.22,-8.39,,
772,5/24/2024 2:58,47.3,-8.46,,
773,5/24/2024 3:03,47.92,-8.5,,
774,5/24/2024 3:08,48.24,-8.58,,
775,5/24/2024 3:13,48.16,-8.72,,
776,5/24/2024 3:18,48.52,-8.85,,
777,5/24/2024 3:23,49.19,-8.94,,
778,5/24/2024 3:28,50.14,-8.99,,
779,5/24/2024 3:33,51.17,-8.94,,
780,5/24/2024 3:38,51.76,-8.9,,
781,5/24/2024 3:43,52.15,-8.82,,
782,5/24/2024 3:48,52.3,-8.78,,
783,5/24/2024 3:53,52.22,-8.8,,
784,5/24/2024 3:58,52.33,-8.89,,
785,5/24/2024 4:03,52.99,-8.88,,
786,5/24/2024 4:08,52.97,-9.08,,
787,5/24/2024 4:13,54.24,-8.99,,
788,5/24/2024 4:18,54.79,-8.96,,
789,5/24/2024 4:23,55.02,-8.94,,
790,5/24/2024 4:28,55.36,-8.89,,
791,5/24/2024 4:33,55.65,-8.85,,
792,5/24/2024 4:38,55.8,-8.87,,
793,5/24/2024 4:43,55.97,-8.9,,
794,5/24/2024 4:48,56.29,-8.97,,
795,5/24/2024 4:53,56.92,-8.99,,
796,5/24/2024 4:58,57.52,-8.98,,
797,5/24/2024 5:03,58.02,-9.02,,
798,5/24/2024 5:08,58.76,-9.04,,
799,5/24/2024 5:13,59.56,-9.01,,
800,5/24/2024 5:18,59.85,-9.05,,
801,5/24/2024 5:23,60.53,-9,,
802,5/24/2024 5:28,60.54,-9.09,,
803,5/24/2024 5:33,60.91,-9.11,,
804,5/24/2024 5:38,61.36,-9.07,,
805,5/24/2024 5:43,61.88,-8.97,,
806,5/24/2024 5:48,61.89,-9.01,,
807,5/24/2024 5:53,62.28,-8.92,,
808,5/24/2024 5:58,62.08,-8.79,,
809,5/24/2024 6:03,61.93,-8.57,,
810,5/24/2024 6:08,61.47,-8.26,,
811,5/24/2024 6:13,60.06,-7.89,,
812,5/24/2024 6:18,57.43,-7.65,,
813,5/24/2024 6:23,55.26,-7.29,,
814,5/24/2024 6:28,52.87,-6.92,,
815,5/24/2024 6:33,49.92,-6.84,,
816,5/24/2024 6:38,48.24,-6.7,,
817,5/24/2024 6:43,47.14,-6.58,,
818,5/24/2024 6:48,46.26,-6.47,,
819,5/24/2024 6:53,45.43,-6.36,,
820,5/24/2024 6:58,44.73,-6.26,,
821,5/24/2024 7:03,43.68,-6.26,,
822,5/24/2024 7:08,43.5,-6.08,,
823,5/24/2024 7:13,42.3,-6.17,,
824,5/24/2024 7:18,41.08,-6.3,,
825,5/24/2024 7:23,40.81,-6.14,,
826,5/24/2024 7:28,40.42,-6.04,,
827,5/24/2024 7:33,39.69,-6.07,,
828,5/24/2024 7:38,40,-5.77,,
829,5/24/2024 7:43,38.12,-6.18,,
830,5/24/2024 7:48,38.02,-6.03,,
831,5/24/2024 7:53,38.33,-5.7,,
832,5/24/2024 7:58,37.66,-5.71,,
833,5/24/2024 8:03,37.47,-5.49,,
834,5/24/2024 8:08,37.6,-5.23,,
835,5/24/2024 8:13,39.04,-4.52,,
836,5/24/2024 8:18,38.37,-4.62,,
837,5/24/2024 8:23,37.9,-4.61,,
838,5/24/2024 8:28,38.11,-4.44,,
839,5/24/2024 8:33,38.24,-4.3,,
840,5/24/2024 8:38,38.07,-4.27,,
841,5/24/2024 8:43,38.13,-4.25,,
842,5/24/2024 8:48,38.59,-4.05,,
843,5/24/2024 8:53,38.68,-3.96,,
844,5/24/2024 8:58,38.26,-4.03,,
845,5/24/2024 9:03,39.16,-3.67,,
846,5/24/2024 9:08,38.3,-3.93,,
847,5/24/2024 9:13,38.41,-3.83,,
848,5/24/2024 9:18,38.17,-3.82,,
849,5/24/2024 9:23,38.15,-3.69,,
850,5/24/2024 9:28,36.89,-3.92,,
851,5/24/2024 9:33,36.33,-3.92,,
852,5/24/2024 9:38,37.02,-3.42,,
853,5/24/2024 9:43,35.01,-3.79,,
854,5/24/2024 9:48,31.95,-4.52,,
855,5/24/2024 9:53,31.65,-4.41,,
856,5/24/2024 9:58,30.64,-4.51,,
857,5/24/2024 10:03,30.01,-4.5,,
858,5/24/2024 10:08,30.64,-4.2,,
859,5/24/2024 10:13,30.4,-4.13,,
860,5/24/2024 10:18,30.73,-3.81,,
861,5/24/2024 10:23,29.3,-4.21,,
862,5/24/2024 10:28,29.34,-3.88,,
863,5/24/2024 10:33,28.25,-4.46,,
864,5/24/2024 10:38,28.45,-4.58,,
865,5/24/2024 10:43,28.72,-4.24,,
866,5/24/2024 10:48,27.71,-4.24,,
867,5/24/2024 10:53,27.31,-3.94,,
868,5/24/2024 10:58,25.3,-4.57,,
869,5/24/2024 11:03,25.34,-4.7,,
870,5/24/2024 11:08,25.82,-4.57,,
871,5/24/2024 11:13,25.47,-4.55,,
872,5/24/2024 11:18,25.25,-4.28,,
873,5/24/2024 11:23,24.39,-4.36,,
874,5/24/2024 11:28,23.23,-4.86,,
875,5/24/2024 11:33,21.99,-5.52,,
876,5/24/2024 11:38,23.48,-4.67,,
877,5/24/2024 11:43,23.22,-4.68,,
878,5/24/2024 11:48,22.01,-4.94,,
879,5/24/2024 11:53,20.06,-5.76,,
880,5/24/2024 11:58,19.42,-6.07,,
881,5/24/2024 12:03,17.48,-7.25,,
882,5/24/2024 12:08,16.83,-7.99,,
883,5/24/2024 12:13,16.79,-8.04,,
884,5/24/2024 12:18,16.57,-7.97,,
885,5/24/2024 12:23,16.61,-8.06,,
886,5/24/2024 12:28,17.18,-7.64,,
887,5/24/2024 12:33,17.08,-7.54,,
888,5/24/2024 12:38,16.31,-7.87,,
889,5/24/2024 12:43,16.38,-7.83,,
890,5/24/2024 12:48,16.18,-7.76,,
891,5/24/2024 12:53,16.32,-7.54,,
892,5/24/2024 12:58,17.29,-6.47,,
893,5/24/2024 13:03,16.8,-6.55,,
894,5/24/2024 13:08,17,-6.3,,
895,5/24/2024 13:13,17.53,-5.82,,
896,5/24/2024 13:18,18.25,-5.22,,
897,5/24/2024 13:23,18.08,-5.51,,
898,5/24/2024 13:28,18.81,-4.98,,
899,5/24/2024 13:33,18.59,-5,,
900,5/24/2024 13:38,18.6,-4.74,,
901,5/24/2024 13:43,17.72,-5.38,,
902,5/24/2024 13:48,19.17,-4.69,,
903,5/24/2024 13:53,19.6,-4.52,,
904,5/24/2024 13:58,21.06,-3.7,,
905,5/24/2024 14:03,20.37,-4.16,,
906,5/24/2024 14:08,20.68,-3.98,,
907,5/24/2024 14:13,20.24,-4.06,,
908,5/24/2024 14:18,20.15,-4.28,,
909,5/24/2024 14:23,20.35,-4.29,,
910,5/24/2024 14:28,21.08,-3.75,,
911,5/24/2024 14:33,19.97,-4.32,,
912,5/24/2024 14:38,20.31,-4.23,,
913,5/24/2024 14:43,20.41,-4.16,,
914,5/24/2024 14:48,20.8,-3.9,,
915,5/24/2024 14:53,20.15,-4.23,,
916,5/24/2024 14:58,21.2,-3.92,,
917,5/24/2024 15:03,21.66,-3.89,,
918,5/24/2024 15:08,20.94,-4.15,,
919,5/24/2024 15:13,20.79,-4.37,,
920,5/24/2024 15:18,21.42,-4,,
921,5/24/2024 15:23,21.67,-4.19,,
922,5/24/2024 15:28,22.3,-4.03,,
923,5/24/2024 15:33,22.65,-4.01,,
924,5/24/2024 15:38,24.89,-2.73,,
925,5/24/2024 15:43,27.66,-1.51,,
926,5/24/2024 15:48,29.93,-0.92,,
927,5/24/2024 15:53,32.34,-0.66,,
928,5/24/2024 15:58,34.06,-0.58,,
929,5/24/2024 16:03,32.14,-1.81,,
930,5/24/2024 16:08,32.06,-1.9,,
931,5/24/2024 16:13,34.73,-0.97,,
932,5/24/2024 16:18,42.23,0.96,,
933,5/24/2024 16:23,45.82,1.11,,
934,5/24/2024 16:28,51.93,1.9,,
935,5/24/2024 16:33,47.55,0.18,,
936,5/24/2024 16:38,59.21,3.08,,
937,5/24/2024 16:43,51.44,1.17,,
938,5/24/2024 16:48,51.72,1.34,,
939,5/24/2024 16:53,52.19,1.55,,
940,5/24/2024 16:58,55.09,2.17,,
941,5/24/2024 17:03,50.83,1.01,,
942,5/24/2024 17:08,50.48,0.89,,
943,5/24/2024 17:13,53.85,1.69,,
944,5/24/2024 17:18,54.37,1.63,,
945,5/24/2024 17:23,61.26,3.11,,
946,5/24/2024 17:28,62.6,3.39,,
947,5/24/2024 17:33,52.61,1.07,,
948,5/24/2024 17:38,56.27,2.25,,
949,5/24/2024 17:43,56.31,2.32,,
950,5/24/2024 17:48,53.37,1.67,,
951,5/24/2024 17:53,57.15,2.69,,
952,5/24/2024 17:58,55.29,2.15,,
953,5/24/2024 18:03,54.64,1.99,,
954,5/24/2024 18:08,56.96,2.63,,
955,5/24/2024 18:13,54.52,2.16,,
956,5/24/2024 18:18,52.65,1.87,,
957,5/24/2024 18:23,52.62,1.89,,
958,5/24/2024 18:28,53.58,2.26,,
959,5/24/2024 18:33,53.1,2.24,,
960,5/24/2024 18:38,51.83,2.03,,
961,5/24/2024 18:43,50.26,1.74,,
962,5/24/2024 18:48,50.36,1.82,,
963,5/24/2024 18:53,49.03,1.44,,
964,5/24/2024 18:58,48.73,1.34,,
965,5/24/2024 19:03,50.6,1.79,,
966,5/24/2024 19:08,52.11,1.93,,
967,5/24/2024 19:13,52.85,1.8,,
968,5/24/2024 19:18,53.34,1.66,,
969,5/24/2024 19:23,54.21,1.67,,
970,5/24/2024 19:28,53.66,1.44,,
971,5/24/2024 19:33,54.21,1.44,,
972,5/24/2024 19:38,54.66,1.43,,
973,5/24/2024 19:43,53.4,1.07,,
974,5/24/2024 19:48,54.04,1.2,,
975,5/24/2024 19:53,55.26,1.37,,
976,5/24/2024 19:58,56.69,1.55,,
977,5/24/2024 20:03,59.23,1.96,,
978,5/24/2024 20:08,60.91,2.16,,
979,5/24/2024 20:13,61.59,2.12,,
980,5/24/2024 20:18,61.94,2.1,,
981,5/24/2024 20:23,62.02,1.97,,
982,5/24/2024 20:28,62.12,1.8,,
983,5/24/2024 20:33,62.73,1.82,,
984,5/24/2024 20:38,63.78,1.8,,
985,5/24/2024 20:43,65.41,1.76,,
986,5/24/2024 20:48,64.5,1.34,,
987,5/24/2024 20:53,65.04,1.42,,
988,5/24/2024 20:58,66.06,1.45,,
989,5/24/2024 21:03,66.97,1.4,,
990,5/24/2024 21:08,67.76,1.35,,
991,5/24/2024 21:13,67.53,1.06,,
992,5/24/2024 21:18,67.75,0.82,,
993,5/24/2024 21:23,68.11,0.66,,
994,5/24/2024 21:28,68.95,0.57,,
995,5/24/2024 21:33,69.78,0.45,,
996,5/24/2024 21:38,69.49,0.34,,
997,5/24/2024 21:43,68.45,0.28,,
998,5/24/2024 21:48,67.91,0.18,,
999,5/24/2024 21:53,68.11,0.12,,
1000,5/24/2024 21:58,69.03,0.16,,
1001,5/24/2024 22:03,69.65,0.07,,
1002,5/24/2024 22:08,71.57,0.19,,
1003,5/24/2024 22:13,72.76,0.19,,
1004,5/24/2024 22:18,74.81,0.59,,
1005,5/24/2024 22:23,72.5,0.4,,
1006,5/24/2024 22:28,71.22,0.58,,
1007,5/24/2024 22:33,71.08,0.63,,
1008,5/24/2024 22:38,71.65,0.69,,
1009,5/24/2024 22:43,72.2,0.8,,
1010,5/24/2024 22:48,71.57,0.8,,
1011,5/24/2024 22:53,71.15,0.81,,
1012,5/24/2024 22:58,71.88,0.99,,
1013,5/24/2024 23:03,69.62,0.65,,
1014,5/24/2024 23:08,71.71,1.09,,
1015,5/24/2024 23:13,72.41,1.06,,
1016,5/24/2024 23:18,73.73,0.99,,
1017,5/24/2024 23:23,74.76,0.91,,
1018,5/24/2024 23:28,75.38,0.85,,
1019,5/24/2024 23:33,75.93,0.72,,
1020,5/24/2024 23:38,76.92,0.73,,
1021,5/24/2024 23:43,77.18,0.71,,
1022,5/24/2024 23:48,77.1,0.66,,
1023,5/24/2024 23:53,76.89,0.6,,
1024,5/24/2024 23:58,76.01,0.35,,
1025,5/25/2024 0:03,76.06,0.1,,
1026,5/25/2024 0:08,76.68,0.01,,
1027,5/25/2024 0:13,76.38,-0.18,,
1028,5/25/2024 0:18,75.28,-0.58,,
1029,5/25/2024 0:23,75.74,-0.74,,
1030,5/25/2024 0:28,76,-0.93,,
1031,5/25/2024 0:33,74.77,-1.52,,
1032,5/25/2024 0:38,74.25,-2.08,,
1033,5/25/2024 0:43,77.31,-2.05,,
1034,5/25/2024 0:48,79.03,-2.11,,
1035,5/25/2024 0:53,80.18,-2.09,,
1036,5/25/2024 0:58,80.04,-2.19,,
1037,5/25/2024 1:03,79.54,-2.48,,
1038,5/25/2024 1:08,81.17,-2.39,,
1039,5/25/2024 1:13,81.74,-2.4,,
1040,5/25/2024 1:18,81.9,-2.4,,
1041,5/25/2024 1:23,81.52,-2.57,,
1042,5/25/2024 1:28,81.62,-2.72,,
1043,5/25/2024 1:33,81.41,-2.89,,
1044,5/25/2024 1:38,81.4,-3.07,,
1045,5/25/2024 1:43,82.65,-3.03,,
1046,5/25/2024 1:48,82.9,-2.97,,
1047,5/25/2024 1:53,82.95,-2.97,,
1048,5/25/2024 1:58,83.84,-2.77,,
1049,5/25/2024 2:03,85.99,-2.33,,
1050,5/25/2024 2:08,86.36,-2.07,,
1051,5/25/2024 2:13,85.73,-2.04,,
1052,5/25/2024 2:18,83.98,-2.41,,
1053,5/25/2024 2:23,85.46,-2.37,,
1054,5/25/2024 2:28,85.4,-2.48,,
1055,5/25/2024 2:33,84.77,-2.8,,
1056,5/25/2024 2:38,84.32,-3.06,,
1057,5/25/2024 2:43,84.68,-3.19,,
1058,5/25/2024 2:48,85.17,-3.33,,
1059,5/25/2024 2:53,85.76,-3.38,,
1060,5/25/2024 2:58,85.77,-3.48,,
1061,5/25/2024 3:03,85.18,-3.74,,
1062,5/25/2024 3:08,86.81,-3.54,,
1063,5/25/2024 3:13,87.48,-3.29,,
1064,5/25/2024 3:18,87.12,-3.26,,
1065,5/25/2024 3:23,88.41,-3.03,,
1066,5/25/2024 3:28,89.64,-2.55,,
1067,5/25/2024 3:33,88.42,-2.4,,
1068,5/25/2024 3:38,88.21,-2.29,,
1069,5/25/2024 3:43,87.47,-2.28,,
1070,5/25/2024 3:48,86.27,-2.44,,
1071,5/25/2024 3:53,85.75,-2.6,,
1072,5/25/2024 3:58,85.79,-2.8,,
1073,5/25/2024 4:03,87.49,-2.49,,
1074,5/25/2024 4:08,88.08,-2.27,,
1075,5/25/2024 4:13,86.87,-2.07,,
1076,5/25/2024 4:18,85.03,-2.32,,
1077,5/25/2024 4:23,85.18,-2.32,,
1078,5/25/2024 4:28,84.67,-2.44,,
1079,5/25/2024 4:33,84.54,-2.6,,
1080,5/25/2024 4:38,84.78,-2.79,,
1081,5/25/2024 4:43,84.56,-3.03,,
1082,5/25/2024 4:48,85.23,-3.19,,
1083,5/25/2024 4:53,84.93,-3.44,,
1084,5/25/2024 4:58,84.62,-3.67,,
1085,5/25/2024 5:03,83.42,-4.07,,
1086,5/25/2024 5:08,82.98,-4.39,,
1087,5/25/2024 5:13,83.7,-4.47,,
1088,5/25/2024 5:18,83.78,-4.47,,
1089,5/25/2024 5:23,84.06,-4.51,,
1090,5/25/2024 5:28,86.14,-4.34,,
1091,5/25/2024 5:33,87.8,-4.03,,
1092,5/25/2024 5:38,88.5,-3.82,,
1093,5/25/2024 5:43,87.94,-3.81,,
1094,5/25/2024 5:48,87.07,-3.91,,
1095,5/25/2024 5:53,87.53,-3.67,,
1096,5/25/2024 5:58,87.22,-3.33,,
1097,5/25/2024 6:03,86.9,-2.96,,
1098,5/25/2024 6:08,85.8,-2.75,,
1099,5/25/2024 6:13,85.06,-2.61,,
1100,5/25/2024 6:18,84.64,-2.35,,
1101,5/25/2024 6:23,84.41,-1.98,,
1102,5/25/2024 6:28,84.32,-1.46,,
1103,5/25/2024 6:33,82.93,-1.12,,
1104,5/25/2024 6:38,80.94,-0.77,,
1105,5/25/2024 6:43,78.63,-0.5,,
1106,5/25/2024 6:48,76.27,-0.24,,
1107,5/25/2024 6:53,67.5,-1.22,,
1108,5/25/2024 6:58,61.9,-1.71,,
1109,5/25/2024 7:03,55.15,-2.65,,
1110,5/25/2024 7:08,52.85,-2.78,,
1111,5/25/2024 7:13,51.85,-2.61,,
1112,5/25/2024 7:18,52.02,-2.14,,
1113,5/25/2024 7:23,49.21,-2.37,,
1114,5/25/2024 7:28,48.63,-2.04,,
1115,5/25/2024 7:33,48.48,-1.89,,
1116,5/25/2024 7:38,48.1,-1.94,,
1117,5/25/2024 7:43,47.15,-2.07,,
1118,5/25/2024 7:48,47.93,-1.66,,
1119,5/25/2024 7:53,45.94,-2.13,,
1120,5/25/2024 7:58,45.29,-2.19,,
1121,5/25/2024 8:03,43.82,-2.45,,
1122,5/25/2024 8:08,43.2,-2.49,,
1123,5/25/2024 8:13,42.75,-2.48,,
1124,5/25/2024 8:18,40.06,-3.14,,
1125,5/25/2024 8:23,39.78,-2.97,,
1126,5/25/2024 8:28,40.83,-2.37,,
1127,5/25/2024 8:33,38.62,-3.04,,
1128,5/25/2024 8:38,37.82,-3.39,,
1129,5/25/2024 8:43,37.01,-3.58,,
1130,5/25/2024 8:48,39.15,-2.58,,
1131,5/25/2024 8:53,37.11,-2.93,,
1132,5/25/2024 8:58,35.78,-3.25,,
1133,5/25/2024 9:03,35.98,-2.88,,
1134,5/25/2024 9:08,33.52,-3.72,,
1135,5/25/2024 9:13,32.82,-3.97,,
1136,5/25/2024 9:18,33.52,-3.44,,
1137,5/25/2024 9:23,31.29,-4.01,,
1138,5/25/2024 9:28,30.04,-4.37,,
1139,5/25/2024 9:33,32.28,-3.53,,
1140,5/25/2024 9:38,31.11,-3.94,,
1141,5/25/2024 9:43,31.92,-3.26,,
1142,5/25/2024 9:48,29.89,-3.8,,
1143,5/25/2024 9:53,29.05,-3.95,,
1144,5/25/2024 9:58,29.07,-3.8,,
1145,5/25/2024 10:03,27.65,-4.38,,
1146,5/25/2024 10:08,26.91,-4.69,,
1147,5/25/2024 10:13,25.81,-4.96,,
1148,5/25/2024 10:18,26.41,-4.33,,
1149,5/25/2024 10:23,24.25,-5.36,,
1150,5/25/2024 10:28,24.64,-5.35,,
1151,5/25/2024 10:33,25.4,-4.72,,
1152,5/25/2024 10:38,25.22,-4.8,,
1153,5/25/2024 10:43,25.6,-4.6,,
1154,5/25/2024 10:48,23.64,-5.6,,
1155,5/25/2024 10:53,23.15,-5.78,,
1156,5/25/2024 10:58,23.63,-5.4,,
1157,5/25/2024 11:03,22.44,-5.91,,
1158,5/25/2024 11:08,22.97,-5.5,,
1159,5/25/2024 11:13,22.52,-5.56,,
