"Date","Snow Surface SublimationRate (in/hr)","Blowing Snow SublimationRate (in/hr)","Observed Blowing Snow","(Modeled)SnowMelt Rate (in/hr)","(Modeled)6-ft Relative Humidity (%)","(Modeled) 33-ft Wind Speed (mi/hr)","(Observed) 33-ft Wind Speed (mi/hr)","Date w/o Time","Hour","Forecasted from 0 UTC"
"2023-10-09 01:00:00",,,,,24.8,7.05,8.54,"2023-10-09","01","n"
"2023-10-09 02:00:00",,,,,35.0,5.64,4.17,"2023-10-09","02","n"
"2023-10-09 03:00:00",,,,,44.3,5.46,6.39,"2023-10-09","03","n"
"2023-10-09 04:00:00",,,,,43.1,4.40,1.31,"2023-10-09","04","n"
"2023-10-09 05:00:00",,,,,40.0,3.90,2.67,"2023-10-09","05","n"
"2023-10-09 06:00:00",,,,,47.8,3.12,6.08,"2023-10-09","06","n"
"2023-10-09 07:00:00",,,,,45.4,2.52,4.83,"2023-10-09","07","n"
"2023-10-09 08:00:00",,,,,49.0,3.39,6.33,"2023-10-09","08","n"
"2023-10-09 09:00:00",,,,,47.6,2.40,5.27,"2023-10-09","09","n"
"2023-10-09 10:00:00",,,,,44.4,1.76,6.64,"2023-10-09","10","n"
"2023-10-09 11:00:00",,,,,44.5,2.37,2.07,"2023-10-09","11","n"
"2023-10-09 12:00:00",,,,,52.6,2.12,6.39,"2023-10-09","12","n"
"2023-10-09 13:00:00",,,,,56.8,1.07,5.75,"2023-10-09","13","n"
"2023-10-09 14:00:00",,,,,58.9,0.90,5.03,"2023-10-09","14","n"
"2023-10-09 15:00:00",,,,,58.4,1.80,4.45,"2023-10-09","15","n"
"2023-10-09 16:00:00",,,,,44.0,1.59,2.21,"2023-10-09","16","n"
"2023-10-09 17:00:00",,,,,30.1,2.69,1.91,"2023-10-09","17","n"
"2023-10-09 18:00:00",,,,,27.2,7.72,7.16,"2023-10-09","18","n"
"2023-10-09 19:00:00",,,,,26.4,10.31,19.29,"2023-10-09","19","n"
"2023-10-09 20:00:00",,,,,25.4,15.89,20.22,"2023-10-09","20","n"
"2023-10-09 21:00:00",,,,,23.1,15.68,21.78,"2023-10-09","21","n"
"2023-10-09 22:00:00",,,,,22.5,18.99,23.40,"2023-10-09","22","n"
"2023-10-09 23:00:00",,,,,24.1,15.94,22.21,"2023-10-09","23","n"
"2023-10-10 00:00:00",,,,,30.4,15.44,15.81,"2023-10-10","00","n"
"2023-10-10 01:00:00",,,,,32.5,13.72,14.67,"2023-10-10","01","n"
"2023-10-10 02:00:00",,,,,38.3,12.07,16.58,"2023-10-10","02","n"
"2023-10-10 03:00:00",,,,,31.5,13.94,20.26,"2023-10-10","03","n"
"2023-10-10 04:00:00",,,,,29.5,15.38,19.62,"2023-10-10","04","n"
"2023-10-10 05:00:00",,,,,29.3,13.35,20.96,"2023-10-10","05","n"
"2023-10-10 06:00:00",,,,,32.1,10.09,15.16,"2023-10-10","06","n"
"2023-10-10 07:00:00",,,,,32.8,7.60,5.49,"2023-10-10","07","n"
"2023-10-10 08:00:00",,,,,36.5,8.34,6.97,"2023-10-10","08","n"
"2023-10-10 09:00:00",,,,,32.6,6.73,7.53,"2023-10-10","09","n"
"2023-10-10 10:00:00",,,,,34.3,2.21,7.53,"2023-10-10","10","n"
"2023-10-10 11:00:00",,,,,37.1,1.59,7.15,"2023-10-10","11","n"
"2023-10-10 12:00:00",,,,,33.2,1.81,6.72,"2023-10-10","12","n"
"2023-10-10 13:00:00",,,,,29.8,0.79,7.46,"2023-10-10","13","n"
"2023-10-10 14:00:00",,,,,30.7,0.63,6.28,"2023-10-10","14","n"
"2023-10-10 15:00:00",,,,,33.6,1.51,7.30,"2023-10-10","15","n"
"2023-10-10 16:00:00",,,,,23.0,1.73,4.02,"2023-10-10","16","n"
"2023-10-10 17:00:00",,,,,19.7,1.94,1.62,"2023-10-10","17","n"
"2023-10-10 18:00:00",,,,,19.1,3.68,3.41,"2023-10-10","18","n"
"2023-10-10 19:00:00",,,,,15.5,9.08,3.91,"2023-10-10","19","n"
"2023-10-10 20:00:00",,,,,18.3,13.54,7.77,"2023-10-10","20","n"
"2023-10-10 21:00:00",,,,,21.1,13.65,15.27,"2023-10-10","21","n"
"2023-10-10 22:00:00",,,,,22.7,14.26,16.88,"2023-10-10","22","n"
"2023-10-10 23:00:00",,,,,25.9,13.26,14.96,"2023-10-10","23","n"
"2023-10-11 00:00:00",,,,,33.0,10.71,,"2023-10-11","00","n"
"2023-10-11 01:00:00",,,,,34.8,11.75,,"2023-10-11","01","n"
"2023-10-11 02:00:00",,,,,36.7,6.95,12.74,"2023-10-11","02","n"
"2023-10-11 03:00:00",,,,,36.7,3.12,2.59,"2023-10-11","03","n"
"2023-10-11 04:00:00",,,,,39.0,4.58,7.41,"2023-10-11","04","n"
"2023-10-11 05:00:00",,,,,37.2,3.80,6.26,"2023-10-11","05","n"
"2023-10-11 06:00:00",,,,,43.0,5.01,6.41,"2023-10-11","06","n"
"2023-10-11 07:00:00",,,,,47.5,3.59,6.64,"2023-10-11","07","n"
"2023-10-11 08:00:00",,,,,47.7,7.22,4.78,"2023-10-11","08","n"
"2023-10-11 09:00:00",,,,,48.0,7.18,6.49,"2023-10-11","09","n"
"2023-10-11 10:00:00",,,,,43.2,7.77,4.08,"2023-10-11","10","n"
"2023-10-11 11:00:00",,,,,43.0,11.03,11.38,"2023-10-11","11","n"
"2023-10-11 12:00:00",,,,,43.0,6.55,12.84,"2023-10-11","12","n"
"2023-10-11 13:00:00",,,,,40.4,7.69,8.47,"2023-10-11","13","n"
"2023-10-11 14:00:00",,,,,43.7,7.59,7.47,"2023-10-11","14","n"
"2023-10-11 15:00:00",,,,,35.5,8.67,9.65,"2023-10-11","15","n"
"2023-10-11 16:00:00",,,,,27.5,9.53,13.39,"2023-10-11","16","n"
"2023-10-11 17:00:00",,,,,27.0,11.99,12.93,"2023-10-11","17","n"
"2023-10-11 18:00:00",,,,,36.3,13.11,16.20,"2023-10-11","18","n"
"2023-10-11 19:00:00",,,,,33.1,11.38,18.01,"2023-10-11","19","n"
"2023-10-11 20:00:00",,,,,32.9,9.18,12.48,"2023-10-11","20","n"
"2023-10-11 21:00:00",,,,,34.4,11.69,12.18,"2023-10-11","21","n"
"2023-10-11 22:00:00",,,,,33.3,11.32,16.26,"2023-10-11","22","n"
"2023-10-11 23:00:00",,,,,29.4,10.76,16.90,"2023-10-11","23","n"
"2023-10-12 00:00:00",,,,,31.5,14.87,16.39,"2023-10-12","00","n"
"2023-10-12 01:00:00",,,,,34.2,11.69,14.99,"2023-10-12","01","n"
"2023-10-12 02:00:00",,,,,39.6,11.87,,"2023-10-12","02","n"
"2023-10-12 03:00:00",,,,,43.9,10.50,,"2023-10-12","03","n"
"2023-10-12 04:00:00",,,,,48.4,7.19,9.53,"2023-10-12","04","n"
"2023-10-12 05:00:00",,,,,48.0,6.41,5.00,"2023-10-12","05","n"
"2023-10-12 06:00:00",,,,,49.9,4.05,4.13,"2023-10-12","06","n"
"2023-10-12 07:00:00",,,,,51.9,2.87,3.99,"2023-10-12","07","n"
"2023-10-12 08:00:00",,,,,56.2,2.73,5.12,"2023-10-12","08","n"
"2023-10-12 09:00:00",,,,,60.8,2.82,6.05,"2023-10-12","09","n"
"2023-10-12 10:00:00",,,,,67.9,3.71,7.31,"2023-10-12","10","n"
"2023-10-12 11:00:00",,,,,81.6,2.60,5.61,"2023-10-12","11","n"
"2023-10-12 12:00:00",,,,,80.0,2.05,3.83,"2023-10-12","12","n"
"2023-10-12 13:00:00",,,,,78.2,2.05,6.71,"2023-10-12","13","n"
"2023-10-12 14:00:00",,,,,79.2,1.90,6.53,"2023-10-12","14","n"
"2023-10-12 15:00:00",,,,,88.3,2.45,6.18,"2023-10-12","15","n"
"2023-10-12 16:00:00",,,,,73.2,2.14,2.04,"2023-10-12","16","n"
"2023-10-12 17:00:00",,,,,63.9,0.00,2.83,"2023-10-12","17","n"
"2023-10-12 18:00:00",,,,,55.0,0.95,5.00,"2023-10-12","18","n"
"2023-10-12 19:00:00",,,,,43.8,2.23,5.29,"2023-10-12","19","n"
"2023-10-12 20:00:00",,,,,40.1,1.07,7.53,"2023-10-12","20","n"
"2023-10-12 21:00:00",,,,,37.0,1.13,9.59,"2023-10-12","21","n"
"2023-10-12 22:00:00",,,,,30.6,1.45,8.70,"2023-10-12","22","n"
"2023-10-12 23:00:00",,,,,25.6,2.18,6.42,"2023-10-12","23","n"
"2023-10-13 00:00:00",,,,,22.8,3.52,5.31,"2023-10-13","00","n"
"2023-10-13 01:00:00",,,,,29.8,7.02,2.13,"2023-10-13","01","n"
"2023-10-13 02:00:00",,,,,38.8,7.95,9.27,"2023-10-13","02","n"
"2023-10-13 03:00:00",,,,,44.9,6.22,7.43,"2023-10-13","03","n"
"2023-10-13 04:00:00",,,,,50.0,3.71,5.91,"2023-10-13","04","n"
"2023-10-13 05:00:00",,,,,53.4,1.81,6.24,"2023-10-13","05","n"
"2023-10-13 06:00:00",,,,,58.9,1.34,5.67,"2023-10-13","06","n"
"2023-10-13 07:00:00",,,,,65.3,1.62,6.54,"2023-10-13","07","n"
"2023-10-13 08:00:00",,,,,63.1,0.56,6.89,"2023-10-13","08","n"
"2023-10-13 09:00:00",,,,,68.1,1.25,5.17,"2023-10-13","09","n"
"2023-10-13 10:00:00",,,,,70.2,1.42,6.91,"2023-10-13","10","n"
"2023-10-13 11:00:00",,,,,68.4,1.27,6.61,"2023-10-13","11","n"
"2023-10-13 12:00:00",,,,,70.5,0.90,6.64,"2023-10-13","12","n"
"2023-10-13 13:00:00",,,,,73.4,1.25,6.99,"2023-10-13","13","n"
"2023-10-13 14:00:00",,,,,75.6,0.63,6.97,"2023-10-13","14","n"
"2023-10-13 15:00:00",,,,,85.4,0.95,6.19,"2023-10-13","15","n"
"2023-10-13 16:00:00",,,,,87.0,1.13,4.76,"2023-10-13","16","n"
"2023-10-13 17:00:00",,,,,73.6,0.39,2.40,"2023-10-13","17","n"
"2023-10-13 18:00:00",,,,,54.0,1.62,2.45,"2023-10-13","18","n"
"2023-10-13 19:00:00",,,,,44.9,1.25,5.06,"2023-10-13","19","n"
"2023-10-13 20:00:00",,,,,37.6,2.62,7.08,"2023-10-13","20","n"
"2023-10-13 21:00:00",,,,,29.6,3.49,7.23,"2023-10-13","21","n"
"2023-10-13 22:00:00",,,,,20.2,3.86,6.23,"2023-10-13","22","n"
"2023-10-13 23:00:00",,,,,18.5,7.37,9.46,"2023-10-13","23","n"
"2023-10-14 00:00:00",,,,,18.5,8.50,12.64,"2023-10-14","00","n"
"2023-10-14 01:00:00",,,,,21.1,7.76,10.25,"2023-10-14","01","n"
"2023-10-14 02:00:00",,,,,30.9,5.88,12.28,"2023-10-14","02","n"
"2023-10-14 03:00:00",,,,,36.2,5.81,11.98,"2023-10-14","03","n"
"2023-10-14 04:00:00",,,,,38.2,5.64,6.74,"2023-10-14","04","n"
"2023-10-14 05:00:00",,,,,40.6,5.91,,"2023-10-14","05","n"
"2023-10-14 06:00:00",,,,,43.5,4.84,,"2023-10-14","06","n"
"2023-10-14 07:00:00",,,,,42.5,3.56,9.79,"2023-10-14","07","n"
"2023-10-14 08:00:00",,,,,47.0,2.01,7.35,"2023-10-14","08","n"
"2023-10-14 09:00:00",,,,,45.0,1.62,6.99,"2023-10-14","09","n"
"2023-10-14 10:00:00",,,,,44.2,1.34,8.52,"2023-10-14","10","n"
"2023-10-14 11:00:00",,,,,51.5,0.25,6.77,"2023-10-14","11","n"
"2023-10-14 12:00:00",,,,,59.8,1.99,6.94,"2023-10-14","12","n"
"2023-10-14 13:00:00",,,,,51.9,0.70,7.14,"2023-10-14","13","n"
"2023-10-14 14:00:00",,,,,53.9,1.07,6.72,"2023-10-14","14","n"
"2023-10-14 15:00:00",,,,,54.6,2.50,6.72,"2023-10-14","15","n"
"2023-10-14 16:00:00",,,,,43.6,2.93,4.33,"2023-10-14","16","n"
"2023-10-14 17:00:00",,,,,42.1,3.71,2.97,"2023-10-14","17","n"
"2023-10-14 18:00:00",,,,,30.5,1.94,2.44,"2023-10-14","18","n"
"2023-10-14 19:00:00",,,,,29.3,1.66,6.18,"2023-10-14","19","n"
"2023-10-14 20:00:00",,,,,27.5,2.52,3.80,"2023-10-14","20","n"
"2023-10-14 21:00:00",,,,,23.5,2.87,3.76,"2023-10-14","21","n"
"2023-10-14 22:00:00",,,,,22.3,3.50,3.99,"2023-10-14","22","n"
"2023-10-14 23:00:00",,,,,17.8,4.49,3.75,"2023-10-14","23","n"
"2023-10-15 00:00:00",,,,,17.2,5.36,5.85,"2023-10-15","00","n"
"2023-10-15 01:00:00",,,,,20.5,7.49,12.66,"2023-10-15","01","n"
"2023-10-15 02:00:00",,,,,24.8,6.14,12.14,"2023-10-15","02","n"
"2023-10-15 03:00:00",,,,,26.9,4.14,7.03,"2023-10-15","03","n"
"2023-10-15 04:00:00",,,,,31.8,3.36,6.97,"2023-10-15","04","n"
"2023-10-15 05:00:00",,,,,36.3,3.38,6.80,"2023-10-15","05","n"
"2023-10-15 06:00:00",,,,,42.3,2.40,7.72,"2023-10-15","06","n"
"2023-10-15 07:00:00",,,,,49.4,1.62,6.79,"2023-10-15","07","n"
"2023-10-15 08:00:00",,,,,50.6,1.51,6.47,"2023-10-15","08","n"
"2023-10-15 09:00:00",,,,,56.5,1.25,6.55,"2023-10-15","09","n"
"2023-10-15 10:00:00",,,,,48.4,1.76,7.85,"2023-10-15","10","n"
"2023-10-15 11:00:00",,,,,62.1,0.50,7.54,"2023-10-15","11","n"
"2023-10-15 12:00:00",,,,,74.6,0.39,7.85,"2023-10-15","12","n"
"2023-10-15 13:00:00",,,,,82.9,0.56,7.23,"2023-10-15","13","n"
"2023-10-15 14:00:00",,,,,86.9,0.63,6.78,"2023-10-15","14","n"
"2023-10-15 15:00:00",,,,,95.5,0.35,5.96,"2023-10-15","15","n"
"2023-10-15 16:00:00",,,,,88.2,0.00,3.32,"2023-10-15","16","n"
"2023-10-15 17:00:00",,,,,69.7,0.95,2.60,"2023-10-15","17","n"
"2023-10-15 18:00:00",,,,,54.9,0.56,3.62,"2023-10-15","18","n"
"2023-10-15 19:00:00",,,,,40.0,0.90,4.11,"2023-10-15","19","n"
"2023-10-15 20:00:00",,,,,29.6,1.97,5.02,"2023-10-15","20","n"
"2023-10-15 21:00:00",,,,,27.1,2.29,4.72,"2023-10-15","21","n"
"2023-10-15 22:00:00",,,,,24.1,3.81,4.85,"2023-10-15","22","n"
"2023-10-15 23:00:00",,,,,20.5,4.73,4.10,"2023-10-15","23","n"
"2023-10-16 00:00:00",,,,,15.4,6.59,5.81,"2023-10-16","00","n"
"2023-10-16 01:00:00",,,,,17.7,7.40,12.30,"2023-10-16","01","n"
"2023-10-16 02:00:00",,,,,23.7,6.84,9.71,"2023-10-16","02","n"
"2023-10-16 03:00:00",,,,,28.3,4.13,4.67,"2023-10-16","03","n"
"2023-10-16 04:00:00",,,,,35.9,2.75,4.71,"2023-10-16","04","n"
"2023-10-16 05:00:00",,,,,44.2,2.52,5.85,"2023-10-16","05","n"
"2023-10-16 06:00:00",,,,,48.0,2.50,6.19,"2023-10-16","06","n"
"2023-10-16 07:00:00",,,,,58.2,1.66,6.42,"2023-10-16","07","n"
"2023-10-16 08:00:00",,,,,69.8,1.18,5.43,"2023-10-16","08","n"
"2023-10-16 09:00:00",,,,,68.0,1.34,6.34,"2023-10-16","09","n"
"2023-10-16 10:00:00",,,,,61.5,0.75,6.47,"2023-10-16","10","n"
"2023-10-16 11:00:00",,,,,41.7,2.56,6.68,"2023-10-16","11","n"
"2023-10-16 12:00:00",,,,,43.8,0.79,6.27,"2023-10-16","12","n"
"2023-10-16 13:00:00",,,,,60.4,1.11,6.80,"2023-10-16","13","n"
"2023-10-16 14:00:00",,,,,67.7,1.03,7.04,"2023-10-16","14","n"
"2023-10-16 15:00:00",,,,,82.7,0.73,6.28,"2023-10-16","15","n"
"2023-10-16 16:00:00",,,,,68.1,0.50,3.08,"2023-10-16","16","n"
"2023-10-16 17:00:00",,,,,38.9,0.73,2.30,"2023-10-16","17","n"
"2023-10-16 18:00:00",,,,,25.9,0.88,2.53,"2023-10-16","18","n"
"2023-10-16 19:00:00",,,,,24.7,1.66,2.70,"2023-10-16","19","n"
"2023-10-16 20:00:00",,,,,23.3,3.74,3.93,"2023-10-16","20","n"
"2023-10-16 21:00:00",,,,,20.3,4.26,2.99,"2023-10-16","21","n"
"2023-10-16 22:00:00",,,,,17.2,6.50,3.18,"2023-10-16","22","n"
"2023-10-16 23:00:00",,,,,16.4,8.93,3.36,"2023-10-16","23","n"
"2023-10-17 00:00:00",,,,,20.0,10.58,5.20,"2023-10-17","00","n"
"2023-10-17 01:00:00",,,,,24.5,7.74,5.12,"2023-10-17","01","n"
"2023-10-17 02:00:00",,,,,28.5,3.35,3.37,"2023-10-17","02","n"
"2023-10-17 03:00:00",,,,,41.9,4.11,0.36,"2023-10-17","03","n"
"2023-10-17 04:00:00",,,,,33.4,2.40,2.83,"2023-10-17","04","n"
"2023-10-17 05:00:00",,,,,29.2,0.79,5.65,"2023-10-17","05","n"
"2023-10-17 06:00:00",,,,,31.3,0.95,5.47,"2023-10-17","06","n"
"2023-10-17 07:00:00",,,,,26.7,0.50,5.29,"2023-10-17","07","n"
"2023-10-17 08:00:00",,,,,28.6,0.25,5.51,"2023-10-17","08","n"
"2023-10-17 09:00:00",,,,,31.7,1.42,6.66,"2023-10-17","09","n"
"2023-10-17 10:00:00",,,,,28.1,1.13,7.24,"2023-10-17","10","n"
"2023-10-17 11:00:00",,,,,50.4,1.06,6.53,"2023-10-17","11","n"
"2023-10-17 12:00:00",,,,,40.8,0.50,6.70,"2023-10-17","12","n"
"2023-10-17 13:00:00",,,,,54.1,0.88,6.28,"2023-10-17","13","n"
"2023-10-17 14:00:00",,,,,67.3,0.56,6.87,"2023-10-17","14","n"
"2023-10-17 15:00:00",,,,,66.7,1.18,6.34,"2023-10-17","15","n"
"2023-10-17 16:00:00",,,,,49.6,2.36,3.30,"2023-10-17","16","n"
"2023-10-17 17:00:00",,,,,40.2,0.75,1.81,"2023-10-17","17","n"
"2023-10-17 18:00:00",,,,,38.8,0.79,3.92,"2023-10-17","18","n"
"2023-10-17 19:00:00",,,,,34.0,0.35,4.13,"2023-10-17","19","n"
"2023-10-17 20:00:00",,,,,29.9,0.73,6.33,"2023-10-17","20","n"
"2023-10-17 21:00:00",,,,,25.1,1.42,6.23,"2023-10-17","21","n"
"2023-10-17 22:00:00",,,,,18.0,0.90,5.67,"2023-10-17","22","n"
"2023-10-17 23:00:00",,,,,13.2,3.01,4.60,"2023-10-17","23","n"
"2023-10-18 00:00:00",,,,,16.3,4.88,2.78,"2023-10-18","00","n"
"2023-10-18 01:00:00",,,,,21.1,6.64,9.53,"2023-10-18","01","n"
"2023-10-18 02:00:00",,,,,28.8,5.77,8.65,"2023-10-18","02","n"
"2023-10-18 03:00:00",,,,,32.0,5.64,5.82,"2023-10-18","03","n"
"2023-10-18 04:00:00",,,,,35.7,2.24,6.10,"2023-10-18","04","n"
"2023-10-18 05:00:00",,,,,33.9,0.73,5.60,"2023-10-18","05","n"
"2023-10-18 06:00:00",,,,,36.5,0.35,5.11,"2023-10-18","06","n"
"2023-10-18 07:00:00",,,,,33.6,1.11,6.46,"2023-10-18","07","n"
"2023-10-18 08:00:00",,,,,32.1,0.79,6.41,"2023-10-18","08","n"
"2023-10-18 09:00:00",,,,,35.0,0.18,6.84,"2023-10-18","09","n"
"2023-10-18 10:00:00",,,,,48.2,0.88,5.63,"2023-10-18","10","n"
"2023-10-18 11:00:00",,,,,64.8,0.79,6.01,"2023-10-18","11","n"
"2023-10-18 12:00:00",,,,,76.4,1.62,7.38,"2023-10-18","12","n"
"2023-10-18 13:00:00",,,,,69.7,0.79,7.02,"2023-10-18","13","n"
"2023-10-18 14:00:00",,,,,70.2,1.11,6.76,"2023-10-18","14","n"
"2023-10-18 15:00:00",,,,,88.4,0.25,6.49,"2023-10-18","15","n"
"2023-10-18 16:00:00",,,,,77.9,0.56,3.51,"2023-10-18","16","n"
"2023-10-18 17:00:00",,,,,65.2,0.63,2.02,"2023-10-18","17","n"
"2023-10-18 18:00:00",,,,,55.6,1.11,3.04,"2023-10-18","18","n"
"2023-10-18 19:00:00",,,,,45.4,0.56,4.21,"2023-10-18","19","n"
"2023-10-18 20:00:00",,,,,34.4,0.39,4.71,"2023-10-18","20","n"
"2023-10-18 21:00:00",,,,,27.0,0.63,5.39,"2023-10-18","21","n"
"2023-10-18 22:00:00",,,,,21.8,0.90,5.45,"2023-10-18","22","n"
"2023-10-18 23:00:00",,,,,21.1,0.73,6.34,"2023-10-18","23","n"
"2023-10-19 00:00:00",,,,,22.6,2.64,4.32,"2023-10-19","00","n"
"2023-10-19 01:00:00",,,,,21.8,3.85,3.26,"2023-10-19","01","n"
"2023-10-19 02:00:00",,,,,29.8,5.30,4.11,"2023-10-19","02","n"
"2023-10-19 03:00:00",,,,,33.9,5.01,6.36,"2023-10-19","03","n"
"2023-10-19 04:00:00",,,,,33.8,2.40,6.34,"2023-10-19","04","n"
"2023-10-19 05:00:00",,,,,43.7,1.45,4.91,"2023-10-19","05","n"
"2023-10-19 06:00:00",,,,,44.2,0.25,5.43,"2023-10-19","06","n"
"2023-10-19 07:00:00",,,,,41.8,0.73,6.16,"2023-10-19","07","n"
"2023-10-19 08:00:00",,,,,46.5,0.39,6.12,"2023-10-19","08","n"
"2023-10-19 09:00:00",,,,,48.7,0.39,6.29,"2023-10-19","09","n"
"2023-10-19 10:00:00",,,,,61.3,0.56,6.28,"2023-10-19","10","n"
"2023-10-19 11:00:00",,,,,76.1,0.56,6.12,"2023-10-19","11","n"
"2023-10-19 12:00:00",,,,,67.7,1.25,7.12,"2023-10-19","12","n"
"2023-10-19 13:00:00",,,,,58.9,0.95,6.82,"2023-10-19","13","n"
"2023-10-19 14:00:00",,,,,70.1,0.53,6.57,"2023-10-19","14","n"
"2023-10-19 15:00:00",,,,,83.6,1.03,6.74,"2023-10-19","15","n"
"2023-10-19 16:00:00",,,,,78.7,0.35,2.76,"2023-10-19","16","n"
"2023-10-19 17:00:00",,,,,61.6,0.39,1.62,"2023-10-19","17","n"
"2023-10-19 18:00:00",,,,,48.0,0.25,4.35,"2023-10-19","18","n"
"2023-10-19 19:00:00",,,,,41.0,0.39,,"2023-10-19","19","n"
"2023-10-19 20:00:00",,,,,30.9,0.53,,"2023-10-19","20","n"
"2023-10-19 21:00:00",,,,,22.0,0.70,,"2023-10-19","21","n"
"2023-10-19 22:00:00",,,,,17.9,0.63,,"2023-10-19","22","n"
"2023-10-19 23:00:00",,,,,14.4,1.76,,"2023-10-19","23","n"
"2023-10-20 00:00:00",,,,,14.0,2.49,,"2023-10-20","00","n"
"2023-10-20 01:00:00",,,,,18.1,3.97,,"2023-10-20","01","n"
"2023-10-20 02:00:00",,,,,21.3,5.47,,"2023-10-20","02","n"
"2023-10-20 03:00:00",,,,,26.0,3.76,,"2023-10-20","03","n"
"2023-10-20 04:00:00",,,,,26.1,3.01,,"2023-10-20","04","n"
"2023-10-20 05:00:00",,,,,28.0,2.87,,"2023-10-20","05","n"
"2023-10-20 06:00:00",,,,,32.9,1.62,,"2023-10-20","06","n"
"2023-10-20 07:00:00",,,,,35.9,1.34,,"2023-10-20","07","n"
"2023-10-20 08:00:00",,,,,43.8,0.75,,"2023-10-20","08","n"
"2023-10-20 09:00:00",,,,,56.1,0.70,,"2023-10-20","09","n"
"2023-10-20 10:00:00",,,,,66.8,1.00,,"2023-10-20","10","n"
"2023-10-20 11:00:00",,,,,78.7,1.42,,"2023-10-20","11","n"
"2023-10-20 12:00:00",,,,,73.7,1.76,,"2023-10-20","12","n"
"2023-10-20 13:00:00",,,,,75.8,1.18,,"2023-10-20","13","n"
"2023-10-20 14:00:00",,,,,81.3,1.57,,"2023-10-20","14","n"
"2023-10-20 15:00:00",,,,,78.8,0.79,,"2023-10-20","15","n"
"2023-10-20 16:00:00",,,,,76.9,1.13,,"2023-10-20","16","n"
"2023-10-20 17:00:00",,,,,54.6,1.07,,"2023-10-20","17","n"
"2023-10-20 18:00:00",,,,,42.3,0.63,,"2023-10-20","18","n"
"2023-10-20 19:00:00",,,,,38.4,1.58,,"2023-10-20","19","n"
"2023-10-20 20:00:00",,,,,33.1,2.06,,"2023-10-20","20","n"
"2023-10-20 21:00:00",,,,,28.0,3.47,0.70,"2023-10-20","21","n"
"2023-10-20 22:00:00",,,,,26.9,3.63,2.82,"2023-10-20","22","n"
"2023-10-20 23:00:00",,,,,35.1,8.13,3.79,"2023-10-20","23","n"
"2023-10-21 00:00:00",,,,,33.3,9.06,5.11,"2023-10-21","00","n"
"2023-10-21 01:00:00",,,,,37.8,7.97,4.42,"2023-10-21","01","n"
"2023-10-21 02:00:00",,,,,50.9,6.80,7.11,"2023-10-21","02","n"
"2023-10-21 03:00:00",,,,,55.2,1.76,7.01,"2023-10-21","03","n"
"2023-10-21 04:00:00",,,,,44.3,1.45,2.59,"2023-10-21","04","n"
"2023-10-21 05:00:00",,,,,48.0,1.97,6.03,"2023-10-21","05","n"
"2023-10-21 06:00:00",,,,,49.9,1.18,6.12,"2023-10-21","06","n"
"2023-10-21 07:00:00",,,,,51.8,2.13,6.53,"2023-10-21","07","n"
"2023-10-21 08:00:00",,,,,49.9,1.99,6.55,"2023-10-21","08","n"
"2023-10-21 09:00:00",,,,,50.2,1.03,6.42,"2023-10-21","09","n"
"2023-10-21 10:00:00",,,,,53.2,0.79,7.15,"2023-10-21","10","n"
"2023-10-21 11:00:00",,,,,66.8,1.34,7.36,"2023-10-21","11","n"
"2023-10-21 12:00:00",,,,,68.3,0.56,6.99,"2023-10-21","12","n"
"2023-10-21 13:00:00",,,,,73.0,0.73,6.03,"2023-10-21","13","n"
"2023-10-21 14:00:00",,,,,76.4,0.53,6.72,"2023-10-21","14","n"
"2023-10-21 15:00:00",,,,,90.2,0.50,6.43,"2023-10-21","15","n"
"2023-10-21 16:00:00",,,,,91.6,0.18,2.59,"2023-10-21","16","n"
"2023-10-21 17:00:00",,,,,64.7,0.56,2.25,"2023-10-21","17","n"
"2023-10-21 18:00:00",,,,,46.9,0.79,3.85,"2023-10-21","18","n"
"2023-10-21 19:00:00",,,,,37.7,1.51,4.76,"2023-10-21","19","n"
"2023-10-21 20:00:00",,,,,29.5,1.76,3.69,"2023-10-21","20","n"
"2023-10-21 21:00:00",,,,,24.8,2.65,3.07,"2023-10-21","21","n"
"2023-10-21 22:00:00",,,,,18.8,4.11,3.88,"2023-10-21","22","n"
"2023-10-21 23:00:00",,,,,16.6,7.10,3.95,"2023-10-21","23","n"
"2023-10-22 00:00:00",,,,,22.1,10.59,8.33,"2023-10-22","00","n"
"2023-10-22 01:00:00",,,,,30.9,9.38,15.63,"2023-10-22","01","n"
"2023-10-22 02:00:00",,,,,37.2,6.59,9.76,"2023-10-22","02","n"
"2023-10-22 03:00:00",,,,,37.3,4.35,5.42,"2023-10-22","03","n"
"2023-10-22 04:00:00",,,,,33.6,3.94,3.37,"2023-10-22","04","n"
"2023-10-22 05:00:00",,,,,33.8,3.97,5.49,"2023-10-22","05","n"
"2023-10-22 06:00:00",,,,,37.9,3.46,7.00,"2023-10-22","06","n"
"2023-10-22 07:00:00",,,,,46.4,3.87,7.06,"2023-10-22","07","n"
"2023-10-22 08:00:00",,,,,47.4,5.48,6.96,"2023-10-22","08","n"
"2023-10-22 09:00:00",,,,,46.6,4.30,6.57,"2023-10-22","09","n"
"2023-10-22 10:00:00",,,,,48.8,4.37,6.34,"2023-10-22","10","n"
"2023-10-22 11:00:00",,,,,49.0,2.40,6.25,"2023-10-22","11","n"
