#,Date-Time (PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,End of File
462,05/23/2024 01:08:56,2.58,47.24,-7.53,,
463,05/23/2024 01:13:56,2.80,46.53,-7.51,,
464,05/23/2024 01:18:56,2.83,45.73,-7.71,,
465,05/23/2024 01:23:56,2.62,45.71,-7.91,,
466,05/23/2024 01:28:56,2.55,45.27,-8.10,,
467,05/23/2024 01:33:56,2.75,44.45,-8.15,,
468,05/23/2024 01:38:56,2.90,44.02,-8.14,,
469,05/23/2024 01:43:56,2.68,44.00,-8.35,,
470,05/23/2024 01:48:56,2.41,44.10,-8.56,,
471,05/23/2024 01:53:56,2.27,45.01,-8.43,,
472,05/23/2024 01:58:56,2.23,45.81,-8.24,,
473,05/23/2024 02:03:56,2.14,45.29,-8.47,,
474,05/23/2024 02:08:56,1.76,46.22,-8.55,,
475,05/23/2024 02:13:56,1.57,47.68,-8.34,,
476,05/23/2024 02:18:56,1.35,47.90,-8.48,,
477,05/23/2024 02:23:56,1.09,49.55,-8.28,,
478,05/23/2024 02:28:56,1.04,51.22,-7.91,,
479,05/23/2024 02:33:56,1.12,52.79,-7.45,,
480,05/23/2024 02:38:56,1.78,52.61,-6.87,,
481,05/23/2024 02:43:56,2.19,50.88,-6.93,,
482,05/23/2024 02:48:56,2.30,50.98,-6.80,,
483,05/23/2024 02:53:56,2.36,50.65,-6.82,,
484,05/23/2024 02:58:56,2.58,50.33,-6.70,,
485,05/23/2024 03:03:56,2.63,50.59,-6.59,,
486,05/23/2024 03:08:56,2.52,52.45,-6.22,,
487,05/23/2024 03:13:56,2.94,51.15,-6.16,,
488,05/23/2024 03:18:56,2.98,49.96,-6.43,,
489,05/23/2024 03:23:56,2.64,51.36,-6.39,,
490,05/23/2024 03:28:56,2.65,53.09,-5.94,,
491,05/23/2024 03:33:56,3.47,52.26,-5.38,,
492,05/23/2024 03:38:56,4.07,49.82,-5.46,,
493,05/23/2024 03:43:56,4.13,49.21,-5.56,,
494,05/23/2024 03:48:56,4.11,48.76,-5.71,,
495,05/23/2024 03:53:56,4.03,49.51,-5.58,,
496,05/23/2024 03:58:56,3.86,49.44,-5.75,,
497,05/23/2024 04:03:56,3.80,50.62,-5.49,,
498,05/23/2024 04:08:56,3.93,49.84,-5.59,,
499,05/23/2024 04:13:56,4.16,48.29,-5.79,,
500,05/23/2024 04:18:56,4.10,47.63,-6.02,,
501,05/23/2024 04:23:56,3.83,47.56,-6.29,,
502,05/23/2024 04:28:56,3.63,47.11,-6.60,,
503,05/23/2024 04:33:56,3.36,46.78,-6.94,,
504,05/23/2024 04:38:56,3.31,46.26,-7.12,,
505,05/23/2024 04:43:56,3.32,45.18,-7.42,,
506,05/23/2024 04:48:56,3.40,44.35,-7.59,,
507,05/23/2024 04:53:56,3.31,44.06,-7.75,,
508,05/23/2024 04:58:56,3.18,43.26,-8.11,,
509,05/23/2024 05:03:56,3.23,42.25,-8.36,,
510,05/23/2024 05:08:56,3.25,41.56,-8.56,,
511,05/23/2024 05:13:56,3.43,40.41,-8.76,,
512,05/23/2024 05:18:56,3.76,39.28,-8.82,,
513,05/23/2024 05:23:56,4.21,38.16,-8.79,,
514,05/23/2024 05:28:56,4.47,37.43,-8.79,,
515,05/23/2024 05:33:56,4.45,37.42,-8.82,,
516,05/23/2024 05:38:56,4.21,38.80,-8.57,,
517,05/23/2024 05:43:56,4.08,40.73,-8.07,,
518,05/23/2024 05:48:56,3.98,40.65,-8.19,,
519,05/23/2024 05:53:56,3.91,40.97,-8.14,,
520,05/23/2024 05:58:56,3.80,40.47,-8.40,,
521,05/23/2024 06:03:56,3.65,39.75,-8.76,,
522,05/23/2024 06:08:56,3.91,38.97,-8.78,,
523,05/23/2024 06:13:56,4.16,38.77,-8.62,,
524,05/23/2024 06:18:56,4.28,38.42,-8.63,,
525,05/23/2024 06:23:56,4.49,37.63,-8.71,,
526,05/23/2024 06:28:56,4.76,36.38,-8.90,,
527,05/23/2024 06:33:56,4.96,35.12,-9.17,,
528,05/23/2024 06:38:56,5.11,34.24,-9.37,,
529,05/23/2024 06:43:56,5.26,33.63,-9.45,,
530,05/23/2024 06:48:56,5.50,32.16,-9.81,,
531,05/23/2024 06:53:56,5.70,32.28,-9.59,,
532,05/23/2024 06:58:56,5.98,31.98,-9.46,,
533,05/23/2024 07:03:56,6.13,31.11,-9.68,,
534,05/23/2024 07:08:56,6.25,30.51,-9.82,,
535,05/23/2024 07:13:56,6.34,30.68,-9.67,,
536,05/23/2024 07:18:56,6.52,29.84,-9.87,,
537,05/23/2024 07:23:56,6.65,30.29,-9.56,,
538,05/23/2024 07:28:56,6.84,30.37,-9.36,,
539,05/23/2024 07:33:56,7.07,29.65,-9.47,,
540,05/23/2024 07:38:56,7.20,29.68,-9.34,,
541,05/23/2024 07:43:56,7.38,28.77,-9.58,,
542,05/23/2024 07:48:56,7.53,29.15,-9.28,,
543,05/23/2024 07:53:56,7.93,28.97,-9.02,,
544,05/23/2024 07:58:56,7.98,29.46,-8.76,,
545,05/23/2024 08:03:56,8.08,29.33,-8.72,,
546,05/23/2024 08:08:56,8.43,28.19,-8.93,,
547,05/23/2024 08:13:56,8.59,28.17,-8.80,,
548,05/23/2024 08:18:56,8.79,28.22,-8.61,,
549,05/23/2024 08:23:56,8.85,28.09,-8.61,,
550,05/23/2024 08:28:56,9.00,28.21,-8.43,,
551,05/23/2024 08:33:56,9.21,28.30,-8.21,,
552,05/23/2024 08:38:56,9.36,27.84,-8.29,,
553,05/23/2024 08:43:56,9.46,27.74,-8.25,,
554,05/23/2024 08:48:56,9.55,28.13,-7.99,,
555,05/23/2024 08:53:56,9.75,28.37,-7.71,,
556,05/23/2024 08:58:56,10.12,28.66,-7.25,,
557,05/23/2024 09:03:56,10.44,28.71,-6.95,,
558,05/23/2024 09:08:56,10.59,27.55,-7.35,,
559,05/23/2024 09:13:56,10.59,27.98,-7.16,,
560,05/23/2024 09:18:56,10.76,27.91,-7.05,,
561,05/23/2024 09:23:56,10.87,27.34,-7.22,,
562,05/23/2024 09:28:56,11.05,27.31,-7.07,,
563,05/23/2024 09:33:56,11.23,27.41,-6.87,,
564,05/23/2024 09:38:56,11.41,27.04,-6.90,,
565,05/23/2024 09:43:56,11.55,26.66,-6.96,,
566,05/23/2024 09:48:56,11.57,27.83,-6.38,,
567,05/23/2024 09:53:56,11.58,27.30,-6.63,,
568,05/23/2024 09:58:56,11.93,27.23,-6.36,,
569,05/23/2024 10:03:56,12.01,28.02,-5.91,,
570,05/23/2024 10:08:56,12.23,27.89,-5.79,,
571,05/23/2024 10:13:56,12.39,28.12,-5.54,,
572,05/23/2024 10:18:56,12.59,27.27,-5.77,,
573,05/23/2024 10:23:56,12.77,26.70,-5.90,,
574,05/23/2024 10:28:56,12.98,26.66,-5.73,,
575,05/23/2024 10:33:56,12.95,26.62,-5.78,,
576,05/23/2024 10:38:56,12.79,26.50,-5.98,,
577,05/23/2024 10:43:56,12.96,26.66,-5.75,,
578,05/23/2024 10:48:56,13.15,26.30,-5.76,,
579,05/23/2024 10:53:56,13.37,26.13,-5.67,,
580,05/23/2024 10:58:56,13.55,26.17,-5.49,,
581,05/23/2024 11:03:56,13.52,25.62,-5.79,,
582,05/23/2024 11:08:56,13.91,26.08,-5.22,,
583,05/23/2024 11:13:56,14.14,24.80,-5.69,,
584,05/23/2024 11:18:56,13.90,25.29,-5.64,,
585,05/23/2024 11:23:56,13.90,24.62,-5.98,,
586,05/23/2024 11:28:56,14.00,24.80,-5.81,,
587,05/23/2024 11:33:56,14.47,24.38,-5.64,,
588,05/23/2024 11:38:56,14.53,24.07,-5.75,,
589,05/23/2024 11:43:56,14.73,23.84,-5.71,,
590,05/23/2024 11:48:56,14.72,24.21,-5.52,,
591,05/23/2024 11:53:56,14.55,24.06,-5.74,,
592,05/23/2024 11:58:56,14.54,23.85,-5.86,,
593,05/23/2024 12:03:56,14.57,23.97,-5.77,,
594,05/23/2024 12:08:56,15.03,23.85,-5.45,,
595,05/23/2024 12:13:56,14.93,23.53,-5.71,,
596,05/23/2024 12:18:56,14.70,23.90,-5.70,,
597,05/23/2024 12:23:56,14.51,23.95,-5.83,,
598,05/23/2024 12:28:56,14.84,24.04,-5.50,,
599,05/23/2024 12:33:56,14.98,23.38,-5.75,,
600,05/23/2024 12:38:56,15.33,23.51,-5.39,,
601,05/23/2024 12:43:56,15.44,22.80,-5.70,,
602,05/23/2024 12:48:56,15.43,22.91,-5.64,,
603,05/23/2024 12:53:56,15.38,23.29,-5.46,,
604,05/23/2024 12:58:56,15.67,23.29,-5.22,,
605,05/23/2024 13:03:56,15.75,22.63,-5.53,,
606,05/23/2024 13:08:56,15.37,22.66,-5.83,,
607,05/23/2024 13:13:56,15.38,23.39,-5.41,,
608,05/23/2024 13:18:56,15.66,22.74,-5.55,,
609,05/23/2024 13:23:56,15.84,22.65,-5.45,,
610,05/23/2024 13:28:56,15.95,22.34,-5.53,,
611,05/23/2024 13:33:56,16.18,22.71,-5.12,,
612,05/23/2024 13:38:56,16.17,22.32,-5.36,,
613,05/23/2024 13:43:56,15.80,22.66,-5.47,,
614,05/23/2024 13:48:56,16.15,22.92,-5.03,,
615,05/23/2024 13:53:56,16.53,21.62,-5.47,,
616,05/23/2024 13:58:56,16.62,21.75,-5.32,,
617,05/23/2024 14:03:56,16.62,22.45,-4.91,,
618,05/23/2024 14:08:56,16.68,22.06,-5.09,,
619,05/23/2024 14:13:56,16.73,21.62,-5.31,,
620,05/23/2024 14:18:56,16.77,21.58,-5.30,,
621,05/23/2024 14:23:56,16.94,21.52,-5.19,,
622,05/23/2024 14:28:56,17.28,21.11,-5.16,,
623,05/23/2024 14:33:56,17.27,21.25,-5.08,,
624,05/23/2024 14:38:56,17.12,21.82,-4.86,,
625,05/23/2024 14:43:56,16.92,21.71,-5.09,,
626,05/23/2024 14:48:56,16.86,21.72,-5.14,,
627,05/23/2024 14:53:56,17.10,21.59,-5.02,,
628,05/23/2024 14:58:56,17.20,21.37,-5.07,,
629,05/23/2024 15:03:56,17.45,21.08,-5.04,,
630,05/23/2024 15:08:56,17.75,21.21,-4.71,,
631,05/23/2024 15:13:56,17.98,20.76,-4.81,,
632,05/23/2024 15:18:56,17.97,20.71,-4.84,,
633,05/23/2024 15:23:56,17.91,20.81,-4.83,,
634,05/23/2024 15:28:56,18.05,20.94,-4.63,,
635,05/23/2024 15:33:56,18.13,20.75,-4.69,,
636,05/23/2024 15:38:56,17.96,20.73,-4.84,,
637,05/23/2024 15:43:56,17.81,21.11,-4.72,,
638,05/23/2024 15:48:56,17.91,20.93,-4.75,,
639,05/23/2024 15:53:56,18.05,20.79,-4.73,,
640,05/23/2024 15:58:56,17.96,20.81,-4.79,,
641,05/23/2024 16:03:56,17.71,20.57,-5.15,,
642,05/23/2024 16:08:56,17.38,21.55,-4.81,,
643,05/23/2024 16:13:56,17.20,21.57,-4.94,,
644,05/23/2024 16:18:56,17.08,22.08,-4.73,,
645,05/23/2024 16:23:56,16.97,22.38,-4.65,,
646,05/23/2024 16:28:56,16.84,21.99,-5.00,,
647,05/23/2024 16:33:56,16.58,22.31,-5.03,,
648,05/23/2024 16:38:56,16.46,22.33,-5.11,,
649,05/23/2024 16:43:56,16.40,22.79,-4.89,,
650,05/23/2024 16:48:56,16.51,22.57,-4.93,,
651,05/23/2024 16:53:56,16.24,22.67,-5.09,,
652,05/23/2024 16:58:56,15.96,23.24,-5.01,,
653,05/23/2024 17:03:56,16.02,23.35,-4.90,,
654,05/23/2024 17:08:56,15.99,23.16,-5.02,,
655,05/23/2024 17:13:56,15.84,23.31,-5.06,,
656,05/23/2024 17:18:56,15.63,23.86,-4.93,,
657,05/23/2024 17:23:56,15.66,24.19,-4.73,,
658,05/23/2024 17:28:56,15.66,23.65,-5.02,,
659,05/23/2024 17:33:56,15.58,23.80,-5.01,,
660,05/23/2024 17:38:56,15.40,23.87,-5.12,,
661,05/23/2024 17:43:56,15.27,25.07,-4.59,,
662,05/23/2024 17:48:56,15.02,25.34,-4.66,,
663,05/23/2024 17:53:56,14.74,25.30,-4.91,,
664,05/23/2024 17:58:56,14.67,24.95,-5.16,,
665,05/23/2024 18:03:56,14.63,25.08,-5.13,,
666,05/23/2024 18:08:56,14.54,25.24,-5.12,,
667,05/23/2024 18:13:56,14.49,25.40,-5.08,,
668,05/23/2024 18:18:56,14.53,25.74,-4.87,,
669,05/23/2024 18:23:56,14.49,25.31,-5.12,,
670,05/23/2024 18:28:56,14.38,25.25,-5.24,,
671,05/23/2024 18:33:56,14.36,25.59,-5.09,,
672,05/23/2024 18:38:56,14.31,25.77,-5.04,,
673,05/23/2024 18:43:56,14.23,25.56,-5.22,,
674,05/23/2024 18:48:56,14.05,25.65,-5.32,,
675,05/23/2024 18:53:56,13.96,25.63,-5.41,,
676,05/23/2024 18:58:56,13.86,25.77,-5.43,,
677,05/23/2024 19:03:56,13.73,25.97,-5.43,,
678,05/23/2024 19:08:56,13.57,26.18,-5.47,,
679,05/23/2024 19:13:56,13.38,26.30,-5.57,,
680,05/23/2024 19:18:56,13.26,26.46,-5.59,,
681,05/23/2024 19:23:56,13.15,26.52,-5.65,,
682,05/23/2024 19:28:56,13.01,26.63,-5.72,,
683,05/23/2024 19:33:56,12.85,27.12,-5.62,,
684,05/23/2024 19:38:56,12.66,27.13,-5.77,,
685,05/23/2024 19:43:56,12.55,27.14,-5.86,,
686,05/23/2024 19:48:56,12.46,27.54,-5.76,,
687,05/23/2024 19:53:56,12.34,28.03,-5.62,,
688,05/23/2024 19:58:56,12.17,27.99,-5.79,,
689,05/23/2024 20:03:56,11.99,28.15,-5.87,,
690,05/23/2024 20:08:56,11.82,28.50,-5.86,,
691,05/23/2024 20:13:56,11.58,28.86,-5.90,,
692,05/23/2024 20:18:56,11.27,29.51,-5.88,,
693,05/23/2024 20:23:56,11.03,30.23,-5.77,,
694,05/23/2024 20:28:56,10.86,31.29,-5.47,,
695,05/23/2024 20:33:56,10.84,32.03,-5.18,,
696,05/23/2024 20:38:56,11.06,31.65,-5.14,,
697,05/23/2024 20:43:56,10.98,31.74,-5.17,,
698,05/23/2024 20:48:56,10.93,31.94,-5.13,,
699,05/23/2024 20:53:56,10.80,32.22,-5.13,,
700,05/23/2024 20:58:56,10.73,32.39,-5.12,,
701,05/23/2024 21:03:56,10.61,32.64,-5.13,,
702,05/23/2024 21:08:56,10.48,32.78,-5.19,,
703,05/23/2024 21:13:56,10.46,32.66,-5.25,,
704,05/23/2024 21:18:56,10.40,32.66,-5.31,,
705,05/23/2024 21:23:56,10.29,32.77,-5.36,,
706,05/23/2024 21:28:56,10.23,32.81,-5.40,,
707,05/23/2024 21:33:56,10.23,32.80,-5.40,,
708,05/23/2024 21:38:56,10.21,32.77,-5.43,,
709,05/23/2024 21:43:56,10.09,32.91,-5.47,,
710,05/23/2024 21:48:56,10.01,32.81,-5.58,,
711,05/23/2024 21:53:56,9.95,32.65,-5.70,,
712,05/23/2024 21:58:56,9.83,32.73,-5.77,,
713,05/23/2024 22:03:56,9.77,32.39,-5.97,,
714,05/23/2024 22:08:56,9.64,32.41,-6.07,,
715,05/23/2024 22:13:56,9.59,32.19,-6.21,,
716,05/23/2024 22:18:56,9.48,32.14,-6.33,,
717,05/23/2024 22:23:56,9.41,32.26,-6.34,,
718,05/23/2024 22:28:56,9.28,32.22,-6.47,,
719,05/23/2024 22:33:56,9.24,32.17,-6.52,,
720,05/23/2024 22:38:56,8.94,33.21,-6.37,,
721,05/23/2024 22:43:56,8.33,34.65,-6.36,,
722,05/23/2024 22:48:56,7.99,35.19,-6.46,,
723,05/23/2024 22:53:56,7.72,35.78,-6.48,,
724,05/23/2024 22:58:56,7.45,36.21,-6.57,,
725,05/23/2024 23:03:56,7.20,36.34,-6.74,,
726,05/23/2024 23:08:56,7.22,36.27,-6.75,,
727,05/23/2024 23:13:56,7.26,36.18,-6.75,,
728,05/23/2024 23:18:56,7.19,36.00,-6.87,,
729,05/23/2024 23:23:56,7.12,36.42,-6.79,,
730,05/23/2024 23:28:56,6.99,36.22,-6.97,,
731,05/23/2024 23:33:56,6.62,37.11,-6.98,,
732,05/23/2024 23:38:56,6.31,37.49,-7.13,,
733,05/23/2024 23:43:56,6.12,38.02,-7.12,,
734,05/23/2024 23:48:56,6.04,38.22,-7.12,,
735,05/23/2024 23:53:56,6.01,38.39,-7.10,,
736,05/23/2024 23:58:56,5.97,37.86,-7.31,,
737,05/24/2024 00:03:56,6.01,37.51,-7.39,,
738,05/24/2024 00:08:56,6.13,37.41,-7.32,,
739,05/24/2024 00:13:56,6.08,37.54,-7.32,,
740,05/24/2024 00:18:56,5.81,37.61,-7.54,,
741,05/24/2024 00:23:56,5.20,38.54,-7.77,,
742,05/24/2024 00:28:56,4.57,40.76,-7.62,,
743,05/24/2024 00:33:56,3.93,41.75,-7.89,,
744,05/24/2024 00:38:56,3.44,42.78,-8.01,,
745,05/24/2024 00:43:56,2.90,44.41,-8.02,,
746,05/24/2024 00:48:56,2.59,45.38,-8.03,,
747,05/24/2024 00:53:56,2.40,45.82,-8.09,,
748,05/24/2024 00:58:56,2.11,46.36,-8.20,,
749,05/24/2024 01:03:56,1.87,45.92,-8.54,,
750,05/24/2024 01:08:56,1.55,46.86,-8.57,,
751,05/24/2024 01:13:56,1.31,47.26,-8.69,,
752,05/24/2024 01:18:56,1.05,48.18,-8.68,,
753,05/24/2024 01:23:56,0.79,48.55,-8.82,,
754,05/24/2024 01:28:56,0.62,49.11,-8.83,,
755,05/24/2024 01:33:56,0.44,49.56,-8.88,,
756,05/24/2024 01:38:56,0.40,50.20,-8.76,,
757,05/24/2024 01:43:56,0.44,50.21,-8.71,,
758,05/24/2024 01:48:56,0.53,49.78,-8.74,,
759,05/24/2024 01:53:56,0.47,49.93,-8.76,,
760,05/24/2024 01:58:56,0.53,49.83,-8.73,,
761,05/24/2024 02:03:56,0.65,49.77,-8.63,,
762,05/24/2024 02:08:56,0.87,49.07,-8.62,,
763,05/24/2024 02:13:56,0.98,48.82,-8.57,,
764,05/24/2024 02:18:56,0.98,48.80,-8.58,,
765,05/24/2024 02:23:56,0.86,48.98,-8.65,,
766,05/24/2024 02:28:56,0.71,49.33,-8.69,,
767,05/24/2024 02:33:56,0.76,49.31,-8.65,,
768,05/24/2024 02:38:56,1.01,48.97,-8.51,,
769,05/24/2024 02:43:56,1.35,47.99,-8.45,,
770,05/24/2024 02:48:56,1.64,47.18,-8.41,,
771,05/24/2024 02:53:56,1.65,47.22,-8.39,,
772,05/24/2024 02:58:56,1.54,47.30,-8.46,,
773,05/24/2024 03:03:56,1.32,47.92,-8.50,,
774,05/24/2024 03:08:56,1.14,48.24,-8.58,,
775,05/24/2024 03:13:56,1.01,48.16,-8.72,,
776,05/24/2024 03:18:56,0.76,48.52,-8.85,,
777,05/24/2024 03:23:56,0.48,49.19,-8.94,,
778,05/24/2024 03:28:56,0.16,50.14,-8.99,,
779,05/24/2024 03:33:56,-0.06,51.17,-8.94,,
780,05/24/2024 03:38:56,-0.18,51.76,-8.90,,
781,05/24/2024 03:43:56,-0.19,52.15,-8.82,,
782,05/24/2024 03:48:56,-0.19,52.30,-8.78,,
783,05/24/2024 03:53:56,-0.20,52.22,-8.80,,
784,05/24/2024 03:58:56,-0.31,52.33,-8.89,,
785,05/24/2024 04:03:56,-0.48,52.99,-8.88,,
786,05/24/2024 04:08:56,-0.69,52.97,-9.08,,
787,05/24/2024 04:13:56,-0.91,54.24,-8.99,,
788,05/24/2024 04:18:56,-1.02,54.79,-8.96,,
789,05/24/2024 04:23:56,-1.06,55.02,-8.94,,
790,05/24/2024 04:28:56,-1.09,55.36,-8.89,,
791,05/24/2024 04:33:56,-1.12,55.65,-8.85,,
792,05/24/2024 04:38:56,-1.17,55.80,-8.87,,
793,05/24/2024 04:43:56,-1.24,55.97,-8.90,,
794,05/24/2024 04:48:56,-1.39,56.29,-8.97,,
795,05/24/2024 04:53:56,-1.56,56.92,-8.99,,
796,05/24/2024 04:58:56,-1.71,57.52,-8.98,,
797,05/24/2024 05:03:56,-1.86,58.02,-9.02,,
798,05/24/2024 05:08:56,-2.06,58.76,-9.04,,
799,05/24/2024 05:13:56,-2.20,59.56,-9.01,,
800,05/24/2024 05:18:56,-2.31,59.85,-9.05,,
801,05/24/2024 05:23:56,-2.42,60.53,-9.00,,
802,05/24/2024 05:28:56,-2.51,60.54,-9.09,,
803,05/24/2024 05:33:56,-2.61,60.91,-9.11,,
804,05/24/2024 05:38:56,-2.67,61.36,-9.07,,
805,05/24/2024 05:43:56,-2.67,61.88,-8.97,,
806,05/24/2024 05:48:56,-2.72,61.89,-9.01,,
807,05/24/2024 05:53:56,-2.71,62.28,-8.92,,
808,05/24/2024 05:58:56,-2.53,62.08,-8.79,,
809,05/24/2024 06:03:56,-2.27,61.93,-8.57,,
810,05/24/2024 06:08:56,-1.84,61.47,-8.26,,
811,05/24/2024 06:13:56,-1.13,60.06,-7.89,,
812,05/24/2024 06:18:56,-0.27,57.43,-7.65,,
813,05/24/2024 06:23:56,0.65,55.26,-7.29,,
814,05/24/2024 06:28:56,1.65,52.87,-6.92,,
815,05/24/2024 06:33:56,2.54,49.92,-6.84,,
816,05/24/2024 06:38:56,3.19,48.24,-6.70,,
817,05/24/2024 06:43:56,3.64,47.14,-6.58,,
818,05/24/2024 06:48:56,4.02,46.26,-6.47,,
819,05/24/2024 06:53:56,4.41,45.43,-6.36,,
820,05/24/2024 06:58:56,4.74,44.73,-6.26,,
821,05/24/2024 07:03:56,5.07,43.68,-6.26,,
822,05/24/2024 07:08:56,5.33,43.50,-6.08,,
823,05/24/2024 07:13:56,5.63,42.30,-6.17,,
824,05/24/2024 07:18:56,5.91,41.08,-6.30,,
825,05/24/2024 07:23:56,6.19,40.81,-6.14,,
826,05/24/2024 07:28:56,6.43,40.42,-6.04,,
827,05/24/2024 07:33:56,6.66,39.69,-6.07,,
828,05/24/2024 07:38:56,6.89,40.00,-5.77,,
829,05/24/2024 07:43:56,7.13,38.12,-6.18,,
830,05/24/2024 07:48:56,7.34,38.02,-6.03,,
831,05/24/2024 07:53:56,7.59,38.33,-5.70,,
832,05/24/2024 07:58:56,7.83,37.66,-5.71,,
833,05/24/2024 08:03:56,8.15,37.47,-5.49,,
834,05/24/2024 08:08:56,8.40,37.60,-5.23,,
835,05/24/2024 08:13:56,8.63,39.04,-4.52,,
836,05/24/2024 08:18:56,8.78,38.37,-4.62,,
837,05/24/2024 08:23:56,8.97,37.90,-4.61,,
838,05/24/2024 08:28:56,9.08,38.11,-4.44,,
839,05/24/2024 08:33:56,9.19,38.24,-4.30,,
840,05/24/2024 08:38:56,9.28,38.07,-4.27,,
841,05/24/2024 08:43:56,9.29,38.13,-4.25,,
842,05/24/2024 08:48:56,9.33,38.59,-4.05,,
843,05/24/2024 08:53:56,9.40,38.68,-3.96,,
844,05/24/2024 08:58:56,9.48,38.26,-4.03,,
845,05/24/2024 09:03:56,9.53,39.16,-3.67,,
846,05/24/2024 09:08:56,9.58,38.30,-3.93,,
847,05/24/2024 09:13:56,9.65,38.41,-3.83,,
848,05/24/2024 09:18:56,9.75,38.17,-3.82,,
849,05/24/2024 09:23:56,9.90,38.15,-3.69,,
850,05/24/2024 09:28:56,10.14,36.89,-3.92,,
851,05/24/2024 09:33:56,10.37,36.33,-3.92,,
852,05/24/2024 09:38:56,10.66,37.02,-3.42,,
853,05/24/2024 09:43:56,11.07,35.01,-3.79,,
854,05/24/2024 09:48:56,11.62,31.95,-4.52,,
855,05/24/2024 09:53:56,11.90,31.65,-4.41,,
856,05/24/2024 09:58:56,12.27,30.64,-4.51,,
857,05/24/2024 10:03:56,12.60,30.01,-4.50,,
858,05/24/2024 10:08:56,12.62,30.64,-4.20,,
859,05/24/2024 10:13:56,12.83,30.40,-4.13,,
860,05/24/2024 10:18:56,13.03,30.73,-3.81,,
861,05/24/2024 10:23:56,13.30,29.30,-4.21,,
862,05/24/2024 10:28:56,13.66,29.34,-3.88,,
863,05/24/2024 10:33:56,13.57,28.25,-4.46,,
864,05/24/2024 10:38:56,13.32,28.45,-4.58,,
865,05/24/2024 10:43:56,13.57,28.72,-4.24,,
866,05/24/2024 10:48:56,14.12,27.71,-4.24,,
867,05/24/2024 10:53:56,14.70,27.31,-3.94,,
868,05/24/2024 10:58:56,15.15,25.30,-4.57,,
869,05/24/2024 11:03:56,14.97,25.34,-4.70,,
870,05/24/2024 11:08:56,14.83,25.82,-4.57,,
871,05/24/2024 11:13:56,15.07,25.47,-4.55,,
872,05/24/2024 11:18:56,15.51,25.25,-4.28,,
873,05/24/2024 11:23:56,15.97,24.39,-4.36,,
874,05/24/2024 11:28:56,16.14,23.23,-4.86,,
875,05/24/2024 11:33:56,16.21,21.99,-5.52,,
876,05/24/2024 11:38:56,16.19,23.48,-4.67,,
877,05/24/2024 11:43:56,16.36,23.22,-4.68,,
878,05/24/2024 11:48:56,16.90,22.01,-4.94,,
879,05/24/2024 11:53:56,17.37,20.06,-5.76,,
880,05/24/2024 11:58:56,17.51,19.42,-6.07,,
881,05/24/2024 12:03:56,17.73,17.48,-7.25,,
882,05/24/2024 12:08:56,17.43,16.83,-7.99,,
883,05/24/2024 12:13:56,17.40,16.79,-8.04,,
884,05/24/2024 12:18:56,17.69,16.57,-7.97,,
885,05/24/2024 12:23:56,17.55,16.61,-8.06,,
886,05/24/2024 12:28:56,17.54,17.18,-7.64,,
887,05/24/2024 12:33:56,17.75,17.08,-7.54,,
888,05/24/2024 12:38:56,18.08,16.31,-7.87,,
889,05/24/2024 12:43:56,18.05,16.38,-7.83,,
890,05/24/2024 12:48:56,18.34,16.18,-7.76,,
891,05/24/2024 12:53:56,18.47,16.32,-7.54,,
892,05/24/2024 12:58:56,18.87,17.29,-6.47,,
893,05/24/2024 13:03:56,19.22,16.80,-6.55,,
894,05/24/2024 13:08:56,19.35,17.00,-6.30,,
895,05/24/2024 13:13:56,19.45,17.53,-5.82,,
896,05/24/2024 13:18:56,19.53,18.25,-5.22,,
897,05/24/2024 13:23:56,19.33,18.08,-5.51,,
898,05/24/2024 13:28:56,19.33,18.81,-4.98,,
899,05/24/2024 13:33:56,19.51,18.59,-5.00,,
900,05/24/2024 13:38:56,19.81,18.60,-4.74,,
901,05/24/2024 13:43:56,19.82,17.72,-5.38,,
902,05/24/2024 13:48:56,19.40,19.17,-4.69,,
903,05/24/2024 13:53:56,19.25,19.60,-4.52,,
904,05/24/2024 13:58:56,19.09,21.06,-3.70,,
905,05/24/2024 14:03:56,19.06,20.37,-4.16,,
906,05/24/2024 14:08:56,19.04,20.68,-3.98,,
907,05/24/2024 14:13:56,19.28,20.24,-4.06,,
908,05/24/2024 14:18:56,19.09,20.15,-4.28,,
909,05/24/2024 14:23:56,18.91,20.35,-4.29,,
910,05/24/2024 14:28:56,19.01,21.08,-3.75,,
911,05/24/2024 14:33:56,19.18,19.97,-4.32,,
912,05/24/2024 14:38:56,19.02,20.31,-4.23,,
913,05/24/2024 14:43:56,19.03,20.41,-4.16,,
914,05/24/2024 14:48:56,19.04,20.80,-3.90,,
915,05/24/2024 14:53:56,19.15,20.15,-4.23,,
916,05/24/2024 14:58:56,18.71,21.20,-3.92,,
917,05/24/2024 15:03:56,18.40,21.66,-3.89,,
918,05/24/2024 15:08:56,18.62,20.94,-4.15,,
919,05/24/2024 15:13:56,18.48,20.79,-4.37,,
920,05/24/2024 15:18:56,18.44,21.42,-4.00,,
921,05/24/2024 15:23:56,18.04,21.67,-4.19,,
922,05/24/2024 15:28:56,17.77,22.30,-4.03,,
923,05/24/2024 15:33:56,17.55,22.65,-4.01,,
924,05/24/2024 15:38:56,17.57,24.89,-2.73,,
